ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job
251,Barry,Husband,67,Male,33,192,201,1,4,240,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she had you?,My mother was 23 years old when she had me,Do you have any shared friends with Ayla Husband?,No. Ayla and I don't share any friends,Who were your parents?,My mother was Sienna and my father was Josh,How many friends do you have?,I have 4 friends,Farmer
252,Harvey,Lang,68,Male,20,171,186,2,4,253,ISTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Hayley Bingham,What is your eldest sibling's age?,My eldest sibling is Ronald who was born in the year 64,Farmer
253,Amanda,Lang,69,Female,31,145,168,2,4,252,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I crippled my right leg when I was 21,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 44 years old when she had me,Farmer
254,Evan,Bingham,70,Male,30,155,166,1,4,246,INFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any shared friends with Jodie Mclaren?,No. Jodie and I don't share any friends,Who were your parents?,My mother was Ayla and my father was Keiran,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Smith
255,Jack,Thomas,70,Male,30,204,209,3,4,244,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your torso?,I scarred my torso when I was 18,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Aoife Mclaren,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Derek who was born 9 years after me,Smith
256,Laura,Bingham,71,Female,29,167,180,0,4,261,INTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 38 years old when she had me,Do you have any shared friends with Finn Little?,No. Finn and I don't share any friends,Farmer
257,Morven,Lang,71,Female,29,177,190,0,4,267,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who were your parents?,My mother was Lynne and my father was Sean,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Housewife
258,Aoife,Mclaren,71,Female,29,202,208,2,4,270,ISFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who was your first friend?,My first friend was Amanda Lang,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Aria who was born 5 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,Housewife
259,Arianna,Little,73,Female,27,167,180,0,4,271,INTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 24,How old was your mother when she had you?,My mother was 40 years old when she had me,Do you have any shared friends with Greg Stanners?,No. Greg and I don't share any friends,Who were your parents?,My mother was Toni and my father was Shaun,Farmer
260,Lorna,Thomas,74,Female,26,172,187,0,4,272,INFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Nicole Stanners,Weaver
261,Frankie,Bingham,75,Male,25,167,180,0,3,256,INTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Laura?,I married Laura when I was 18 and they were 22,What is your eldest sibling's age?,My eldest sibling is Laura who was born in the year 71,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Farmer
262,Jade,Hampson,75,Female,25,198,212,0,4,274,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she had you?,My mother was 29 years old when she had me,Do you have any shared friends with Emily Baird?,No. Emily and I don't share any friends,Who were your parents?,My mother was Shannon and my father was Stephen,How many friends do you have?,I have 4 friends,Farmer
263,Harvey,Frame,76,Male,21,157,174,0,4,266,ENTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your torso?,I lost my torso when I was 21,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Beth Little,Hunter
264,Danielle,Hampson,76,Female,24,177,190,0,4,282,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Morven who was born in the year 71,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 38 years old when she had me,Housewife
265,Aria,Thomas,76,Female,24,202,208,1,4,275,ISFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any shared friends with Ariana Lang?,No. Ariana and I don't share any friends,Who were your parents?,My mother was Katie and my father was Murray,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Housewife
266,Ailsa,Frame,77,Female,23,157,174,0,4,263,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Harvey Lang,What is your eldest sibling's age?,My eldest sibling is Harvey who was born in the year 76,How old was your mother when she died?,My mother is actually still alive,Weaver
267,Ryan,Lang,77,Male,23,171,186,0,4,257,ISFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 40 years old when she had me,Do you have any shared friends with Harvey Lang?,No. Harvey and I don't share any friends,Who were your parents?,My mother was Ariana and my father was Marc,Hunter
268,Elle,Niven,77,Female,23,172,187,0,4,277,INFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Stacey Cassidy,Housewife
269,Florence,Priestley,77,Female,23,192,201,0,4,281,ESFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Barry who was born in the year 67,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 33 years old when she had me,Housewife
270,Owen,Mclaren,77,Male,23,220,226,2,3,258,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Aoife?,I married Aoife when I was 18 and they were 24,Do you have any shared friends with Aria Thomas?,No. Aria and I don't share any friends,Who were your parents?,My mother was Robyn and my father was Daryl,How many friends do you have?,I have 3 friends,Smith
271,Robbie,Little,78,Male,22,176,182,0,4,259,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Lyndsey Stanners,What is your eldest sibling's age?,My eldest sibling is Nicole who was born in the year 61,Farmer
272,Harvey,Thomas,78,Male,22,195,199,0,4,260,ISFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Lorna?,I married Lorna when I was 18 and they were 22,What happened to your left leg?,I burned my left leg when I was 19,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Farmer
273,Patrick,Niven,78,Male,22,196,211,0,4,279,ENTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Freya?,I married Freya when I was 21 and they were 18,How old was your mother when she had you?,My mother was 33 years old when she had me,Do you have any shared friends with Nathan Little?,No. Nathan and I don't share any friends,Who were your parents?,My mother was Rebekah and my father was Luca,Hunter
274,Simon,Hampson,79,Male,21,198,212,0,4,262,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Morven Lang,Farmer
275,Derek,Thomas,79,Male,21,204,209,1,4,265,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Jack who was born in the year 70,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 31 years old when she had me,Smith
276,Callie,Thomas,79,Female,21,205,217,0,4,Single,ISTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any shared friends with Kiera Husband?,No. Kiera and I don't share any friends,Who were your parents?,My mother was Stephanie and my father was Joseph,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,Housewife
277,Shay,Niven,79,Male,21,206,216,0,4,268,INTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Morven Lang,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Soldier
278,Hannah,Husband,79,Female,21,225,229,0,3,284,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 23 years old when she had me,Do you have any shared friends with Jade Hampson?,No. Jade and I don't share any friends,Who were your parents?,My mother was Ayla and my father was Struan,Housewife
279,Freya,Niven,80,Female,20,188,194,0,4,273,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Finn Little,Housewife
280,Willow,Bingham,81,Female,19,196,211,0,4,286,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Patrick who was born in the year 78,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 36 years old when she had me,Farmer
281,Garry,Priestley,81,Male,19,197,213,0,3,269,ENFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 19,Do you have any shared friends with Owen Mclaren?,No. Owen and I don't share any friends,Who were your parents?,My mother was Ruby and my father was Kenneth,How many friends do you have?,I have 3 friends,Hunter
282,Cameron,Hampson,81,Male,19,198,212,0,4,264,ISFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Danielle?,I married Danielle when I was 18 and they were 23,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Danielle Hampson,Smith
283,Aila,Grierson,81,Female,19,218,224,0,4,288,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Robert who was born 12 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 27 years old when she had me,Housewife
284,Dominic,Husband,81,Male,19,225,229,0,4,278,ESFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Hannah?,I married Hannah when I was 18 and they were 20,Do you have any shared friends with Garry Priestley?,No. Garry and I don't share any friends,Who were your parents?,My mother was Ayla and my father was Struan,How many friends do you have?,I have 4 friends,Smith
285,Oscar,Hair,81,Male,19,227,235,0,4,Single,ESFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Danielle Hampson,Do you have any injuries to your head?,I've never had any serious injuries to my head,Hunter
286,Mason,Bingham,82,Male,18,167,180,0,4,280,INTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 17,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 49 years old when she had me,Smith
287,Alice,Little,82,Female,18,170,185,0,4,Single,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any shared friends with Freya Niven?,No. Freya and I don't share any friends,Who were your parents?,My mother was Evie and my father was Stewart,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Weaver
288,Jake,Grierson,82,Male,18,200,207,0,4,283,INFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Laura Bingham,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Smith
289,Courtney,Lang,83,Female,17,171,186,0,3,Single,ISTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 46 years old when she had me,Do you have any shared friends with Aila Grierson?,No. Aila and I don't share any friends,Who were your parents?,My mother was Ariana and my father was Marc,Housewife
290,Katrina,Husband,83,Female,17,192,201,0,4,Single,ESFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Dominic Lang,Housewife
291,Alyssa,Stanners,83,Female,17,193,203,0,3,Single,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Nicola who was born 7 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 38 years old when she had me,Housewife
292,Cody,Baird,83,Male,17,210,222,0,4,Single,ISFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any shared friends with Aoife Mclaren?,No. Aoife and I don't share any friends,Who were your parents?,My mother was Emily and my father was Ollie,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,Soldier
293,Bruce,Niven,83,Male,17,214,228,0,3,Single,ENTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Patrick Niven,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Kara who was born 6 years after me,How old was your mother when she died?,My mother is actually still alive,Smith
294,Christina,Little,84,Female,16,170,185,0,4,Single,ENTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 48 years old when she had me,Do you have any shared friends with Bruce Niven?,No. Bruce and I don't share any friends,Who were your parents?,My mother was Evie and my father was Stewart,Farmer
295,Wesley,Husband,84,Male,16,183,191,0,4,Single,ESTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 47 when he died,Who was your first friend?,My first friend was Adele Baird,Smith
296,Hallie,Husband,84,Female,16,192,201,0,4,Single,ESFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Barry who was born in the year 67,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 40 years old when she had me,Weaver
297,Calvin,Baird,85,Male,15,172,187,0,4,Single,INFP,How long have you been friends with Derek?,I've been friends with Derek since I was 1,How long have you been friends with Jake?,I've been friends with Jake since I was 5,Do you have any shared friends with Derek Thomas?,No. Derek and I don't share any friends,Who were your parents?,My mother was Rhiannon and my father was Ellis,How many friends do you have?,I have 4 friends,Child
298,Anna,Grierson,85,Female,15,221,232,0,3,Single,INTJ,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Ailsa Frame,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is William who was born 3 years after me,How old was your mother when she died?,My mother is actually still alive,Child
299,Ailsa,Baird,85,Female,15,234,243,0,4,Single,INFP,When were you born?,I was born in the year 85,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 26 years old when she had me,Do you have any shared friends with Cody Baird?,No. Cody and I don't share any friends,Who were your parents?,My mother was Adele and my father was Riley,Child
300,Isla,Baird,86,Female,14,172,187,0,4,Single,INFP,When were you born?,I was born in the year 86,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Ryan Lang,Child
301,Clara,Hampson,86,Female,14,198,212,0,4,Single,ISFJ,When were you born?,I was born in the year 86,What is your eldest sibling's age?,My eldest sibling is Jade who was born in the year 75,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 40 years old when she had me,Child
302,Arlene,Priestley,87,Female,13,197,213,0,3,Single,ENFP,Do you have any shared friends with Arianna Little?,No. Arianna and I don't share any friends,Who were your parents?,My mother was Ruby and my father was Kenneth,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Child
303,Shelley,Bingham,87,Female,13,202,208,0,3,Single,ISFP,When were you born?,I was born in the year 87,How long have you been friends with Robert?,I've been friends with Robert since I was 10,Who was your first friend?,My first friend was Emilia Mclaren,What is your eldest sibling's age?,My eldest sibling is Aoife who was born in the year 71,How old was your mother when she died?,My mother is actually still alive,Child
304,Lola,Baird,87,Female,13,234,243,0,3,Single,INFP,Do you get along well with Courtney?,I talked to Courtney when I was 1 but we didn't work as friends,How long have you been friends with Ryan?,I've been friends with Ryan since I was 3,How long have you been friends with Ailsa?,I've been friends with Ailsa since I was 6,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 28 years old when she had me,Child
305,Gabriel,Grierson,88,Male,12,177,190,0,3,Single,INFJ,Do you have any shared friends with Jack Thomas?,No. Jack and I don't share any friends,Who were your parents?,My mother was Lynne and my father was Sean,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Child
306,Charlene,Bingham,88,Female,12,202,208,0,3,Single,ISFP,What happened to your right leg?,I scarred my right leg when I was 2,Do you get along well with Bruce?,I talked to Bruce when I was 5 but we didn't work as friends,How long have you been friends with Kirsteen?,I've been friends with Kirsteen since I was 6,Who was your first friend?,My first friend was Clara Hampson,What is your eldest sibling's age?,My eldest sibling is Aoife who was born in the year 71,Child
307,William,Grierson,88,Male,12,221,232,0,2,Single,INTJ,When were you born?,I was born in the year 88,Do you get along well with Blake?,I talked to Blake when I was 11 but we didn't work as friends,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 33 years old when she had me,Child
308,Kara,Niven,89,Female,11,214,228,0,3,Single,ENFP,Do you have any shared friends with Ailsa Frame?,No. Ailsa and I don't share any friends,Who were your parents?,My mother was Linzi and my father was Harry,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Child
309,Sandra,Bingham,89,Female,11,215,223,0,4,Single,ENFP,How long have you been friends with Ruaridh?,I've been friends with Ruaridh since I was 10,Who was your first friend?,My first friend was Christina Little,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child
310,Hanna,Lang,89,Female,11,253,252,0,3,Single,ISTJ,What happened to your right arm?,I scarred my right arm when I was 6,How old was your mother when she had you?,My mother was 20 years old when she had me,Do you have any shared friends with Shay Niven?,No. Shay and I don't share any friends,Who were your parents?,My mother was Amanda and my father was Harvey,How many friends do you have?,I have 3 friends,Child
311,Ian,Husband,90,Male,10,183,191,0,4,Single,ESFP,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 47 when he died,Who was your first friend?,My first friend was Evan Bingham,What is your eldest sibling's age?,My eldest sibling is Caroline who was born in the year 63,How old was your mother when she died?,My mother is actually still alive,Child
312,Nicola,Stanners,90,Female,10,193,203,0,4,Single,ENFJ,Do you get along well with Courtney?,I talked to Courtney when I was 1 but we didn't work as friends,Do you get along well with Callie?,I talked to Callie when I was 5 but we didn't work as friends,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 45 years old when she had me,Do you have any shared friends with Natasha Husband?,No. Natasha and I don't share any friends,Child
313,Amelie,Hampson,90,Female,10,198,212,0,3,Single,ISFJ,Who were your parents?,My mother was Shannon and my father was Stephen,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Hanna Lang,Child
314,Blake,Bingham,90,Male,10,202,208,0,3,Single,ISFP,What is your eldest sibling's age?,My eldest sibling is Aoife who was born in the year 71,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 43 years old when she had me,Do you have any shared friends with Cody Baird?,No. Cody and I don't share any friends,Child
315,Lexi,Thomas,90,Female,10,204,209,0,3,Single,ISFP,How long have you been friends with Wesley?,I've been friends with Wesley since I was 10,Who were your parents?,My mother was Brooke and my father was Innes,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Child
316,Kirsteen,Mclaren,90,Female,10,220,226,0,4,Single,INFP,Who was your first friend?,My first friend was Kayden Mclaren,What is your eldest sibling's age?,My eldest sibling is Owen who was born in the year 77,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 36 years old when she had me,Child
317,Natasha,Husband,90,Female,10,225,229,0,3,Single,ESFJ,Do you have any shared friends with Nicola Stanners?,No. Nicola and I don't share any friends,Who were your parents?,My mother was Ayla and my father was Struan,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 35 when he died,Child
318,Innes,Thomas,90,Male,10,244,255,0,3,Single,ESFP,How long have you been friends with Shelley?,I've been friends with Shelley since I was 1,Who was your first friend?,My first friend was Shelley Bingham,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Neve who was born 3 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child
319,Blair,Husband,91,Male,9,240,251,0,2,Single,ESTJ,When were you born?,I was born in the year 91,Do you get along well with Sandra?,I talked to Sandra when I was 1 but we didn't work as friends,How old was your mother when she had you?,My mother was 29 years old when she had me,Do you have any shared friends with Christina Little?,No. Christina and I don't share any friends,Who were your parents?,My mother was Kiera and my father was Barry,Child
320,Simon,Niven,92,Male,8,214,228,0,2,Single,ENFP,When were you born?,I was born in the year 92,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Kirsteen Mclaren,Child
321,Robert,Grierson,93,Male,7,218,224,0,3,Single,INFP,Do you get along well with Jasmine?,I talked to Jasmine when I was 1 but we didn't work as friends,What is your eldest sibling's age?,My eldest sibling is Aila who was born in the year 81,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 39 years old when she had me,Child
322,Kathryn,Mclaren,93,Female,7,220,226,0,2,Single,INFP,Do you have any shared friends with Simon Niven?,No. Simon and I don't share any friends,Who were your parents?,My mother was Robyn and my father was Daryl,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Child
323,Audrey,Grierson,93,Female,7,221,232,0,2,Single,INTJ,Who was your first friend?,My first friend was Taylor Grierson,What is your eldest sibling's age?,My eldest sibling is Anna who was born in the year 85,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 38 years old when she had me,Child
324,Jasmine,Husband,93,Female,7,225,229,0,3,Single,ESFJ,Do you have any shared friends with Charlene Bingham?,No. Charlene and I don't share any friends,Who were your parents?,My mother was Ayla and my father was Struan,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 35 when he died,Child
325,Lorna,Lang,93,Female,7,237,247,0,3,Single,INFJ,When were you born?,I was born in the year 93,Who was your first friend?,My first friend was Shay Niven,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child
326,Neve,Thomas,93,Female,7,244,255,0,3,Single,ESFP,When were you born?,I was born in the year 93,How old was your mother when she had you?,My mother was 30 years old when she had me,Do you have any shared friends with Isla Baird?,No. Isla and I don't share any friends,Who were your parents?,My mother was Caroline and my father was Jack,How many friends do you have?,I have 3 friends,Child
327,Riley,Thomas,94,Male,6,195,199,0,2,Single,ISFP,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 19 when he died,Who was your first friend?,My first friend was Kirsteen Mclaren,What is your eldest sibling's age?,My eldest sibling is Harvey who was born in the year 78,How old was your mother when she died?,My mother is actually still alive,Child
328,Fraser,Niven,94,Male,6,214,228,0,2,Single,ENFP,When were you born?,I was born in the year 94,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 42 years old when she had me,Do you have any shared friends with Robert Grierson?,No. Robert and I don't share any friends,Who were your parents?,My mother was Linzi and my father was Harry,Child
329,Conner,Grierson,94,Male,6,221,232,0,0,Single,INTJ,Do you get along well with Blake?,I talked to Blake when I was 1 but we didn't work as friends,Do you get along well with Caroline?,I talked to Caroline when I was 6 but we didn't work as friends,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Child
330,Florence,Mclaren,94,Female,6,230,231,0,2,Single,ISFP,Who was your first friend?,My first friend was Lorna Lang,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 37 years old when she had me,Child
331,Gordon,Mclaren,94,Male,6,239,248,0,2,Single,ISFP,What happened to your left arm?,I burned my left arm when I was 2,Do you have any shared friends with Arlene Priestley?,No. Arlene and I don't share any friends,Who were your parents?,My mother was Emilia and my father was Kayden,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. but I only have one sibling,Child
332,Ruaridh,Stanners,95,Male,5,238,236,0,2,Single,ENFP,How long have you been friends with Oscar?,I've been friends with Oscar since I was 1,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Oscar Hair,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Child
333,Shay,Cassidy,95,Male,5,245,249,0,2,Single,ISFP,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 31 years old when she had me,Do you have any shared friends with Cameron Hampson?,No. Cameron and I don't share any friends,Who were your parents?,My mother was Stacey and my father was Hunter,How many friends do you have?,I don't have any friends,Child
334,Lyndsay,Husband,96,Female,4,225,229,0,2,Single,ESFJ,How long have you been friends with Innes?,I've been friends with Innes since I was 1,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father was 35 when he died,Who was your first friend?,My first friend was Innes Thomas,What is your eldest sibling's age?,My eldest sibling is Hannah who was born in the year 79,Child
335,Aoife,Bingham,96,Female,4,246,254,0,1,Single,INFP,How long have you been friends with Ian?,I've been friends with Ian since I was 1,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 32 years old when she had me,Do you have any shared friends with Ian Husband?,No. Ian and I don't share any friends,Child
